ZIPCODE,CITY,STATE,LINEHAUL
94904,Greenbrae,CA,9789.46
95076,Watsonville,CA,9789.46
95304,Tracy,CA,9789.46
96134,Tulelake,CA,9789.46
97055,Sandy,OR,9789.46
97089,Damascus,OR,9789.46
97204,Portland,OR,9789.46
97206,Portland,OR,9789.46
97212,Portland,OR,9789.46
97214,Portland,OR,9789.46
97215,Portland,OR,9789.46
98074,Sammamish,WA,9789.46
98361,Packwood,WA,9789.46
98661,Vancouver,WA,9789.46
94607,Oakland,CA,9796.86
94608,Emeryville,CA,9796.86
94703,Berkeley,CA,9796.86
94709,Berkeley,CA,9796.86
94903,San Rafael,CA,9796.86
95019,Freedom,CA,9796.86
97227,Portland,OR,9796.86
94601,Oakland,CA,9796.86
94609,Oakland,CA,9796.86
94704,Berkeley,CA,9796.86
95223,Arnold,CA,9796.86
95376,Tracy,CA,9796.86
95452,Kenwood,CA,9796.86
97478,Springfield,OR,9796.86
98004,Bellevue,WA,9796.86
98019,Duvall,WA,9796.86
98032,Kent,WA,9796.86
94521,Concord,CA,9804.26
94576,Deer Park,CA,9804.26
94705,Berkeley,CA,9804.26
95141,San Jose,CA,9804.26
97202,Portland,OR,9804.26
97205,Portland,OR,9804.26
97209,Portland,OR,9804.26
97211,Portland,OR,9804.26
97217,Portland,OR,9804.26
97452,Lowell,OR,9804.26
98005,Bellevue,WA,9804.26
98010,Black Diamond,WA,9804.26
98040,Mercer Island,WA,9804.26
94612,Oakland,CA,9804.26
94617,Oakland,CA,9804.26
94618,Oakland,CA,9804.26
94974,San Quentin,CA,9804.26
95123,San Jose,CA,9804.26
95377,Tracy,CA,9804.26
95391,Tracy,CA,9804.26
95988,Willows,CA,9804.26
97015,Clackamas,OR,9804.26
97210,Portland,OR,9804.26
97431,Dexter,OR,9804.26
98030,Kent,WA,9804.26
98039,Medina,WA,9804.26
98664,Vancouver,WA,9804.26
94610,Oakland,CA,9804.26
94611,Oakland,CA,9804.26
94951,Penngrove,CA,9804.26
95118,San Jose,CA,9804.26
95120,San Jose,CA,9804.26
95139,San Jose,CA,9804.26
96033,French Gulch,CA,9804.26
96067,Mount Shasta,CA,9804.26
97221,Portland,OR,9804.26
98031,Kent,WA,9804.26
98056,Renton,WA,9804.26
98660,Vancouver,WA,9804.26
98663,Vancouver,WA,9804.26
98683,Vancouver,WA,9804.26
94130,San Francisco,CA,9811.66
94501,Alameda,CA,9811.66
94582,San Ramon,CA,9811.66
94602,Oakland,CA,9811.66
94925,Corte Madera,CA,9811.66
94939,Larkspur,CA,9811.66
96023,Dorris,CA,9811.66
97027,Gladstone,OR,9811.66
97222,Portland,OR,9811.66
97239,Portland,OR,9811.66
98052,Redmond,WA,9811.66
98057,Renton,WA,9811.66
98686,Vancouver,WA,9811.66
94105,San Francisco,CA,9811.66
94502,Alameda,CA,9811.66
94515,Calistoga,CA,9811.66
95124,San Jose,CA,9811.66
95228,Copperopolis,CA,9811.66
97201,Portland,OR,9811.66
97203,Portland,OR,9811.66
97219,Portland,OR,9811.66
97225,Portland,OR,9811.66
97454,Marcola,OR,9811.66
98002,Auburn,WA,9811.66
98055,Renton,WA,9811.66
98144,Seattle,WA,9811.66
98164,Seattle,WA,9811.66
98174,Seattle,WA,9811.66
98606,Brush Prairie,WA,9811.66
94103,San Francisco,CA,9819.06
94104,San Francisco,CA,9819.06
94107,San Francisco,CA,9819.06
94108,San Francisco,CA,9819.06
94111,San Francisco,CA,9819.06
94552,Castro Valley,CA,9819.06
94606,Oakland,CA,9819.06
94619,Oakland,CA,9819.06
95008,Campbell,CA,9819.06
95111,San Jose,CA,9819.06
95125,San Jose,CA,9819.06
95136,San Jose,CA,9819.06
95138,San Jose,CA,9819.06
97005,Beaverton,OR,9819.06
97007,Beaverton,OR,9819.06
97045,Oregon City,OR,9819.06
98001,Auburn,WA,9819.06
98033,Kirkland,WA,9819.06
98034,Kirkland,WA,9819.06
98101,Seattle,WA,9819.06
98104,Seattle,WA,9819.06
98122,Seattle,WA,9819.06
98131,Seattle,WA,9819.06
98134,Seattle,WA,9819.06
98154,Seattle,WA,9819.06
98161,Seattle,WA,9819.06
98662,Vancouver,WA,9819.06
98665,Vancouver,WA,9819.06
94102,San Francisco,CA,9819.06
94109,San Francisco,CA,9819.06
94115,San Francisco,CA,9819.06
94133,San Francisco,CA,9819.06
94158,San Francisco,CA,9819.06
94508,Angwin,CA,9819.06
94615,Oakland,CA,9819.06
94941,Mill Valley,CA,9819.06
96051,Lakehead,CA,9819.06
97008,Beaverton,OR,9819.06
98092,Auburn,WA,9819.06
94110,San Francisco,CA,9819.06
94114,San Francisco,CA,9819.06
94901,San Rafael,CA,9819.06
94954,Petaluma,CA,9819.06
94960,San Anselmo,CA,9819.06
95119,San Jose,CA,9819.06
95121,San Jose,CA,9819.06
95403,Santa Rosa,CA,9819.06
95409,Santa Rosa,CA,9819.06
97068,West Linn,OR,9819.06
97223,Portland,OR,9819.06
97267,Portland,OR,9819.06
97403,Eugene,OR,9819.06
97405,Eugene,OR,9819.06
98011,Bothell,WA,9819.06
98022,Enumclaw,WA,9819.06
98023,Federal Way,WA,9819.06
98102,Seattle,WA,9819.06
98112,Seattle,WA,9819.06
98118,Seattle,WA,9819.06
98121,Seattle,WA,9819.06
98685,Vancouver,WA,9819.06
94117,San Francisco,CA,9826.46
94118,San Francisco,CA,9826.46
94123,San Francisco,CA,9826.46
94124,San Francisco,CA,9826.46
94506,Danville,CA,9826.46
94567,Pope Valley,CA,9826.46
94621,Oakland,CA,9826.46
94930,Fairfax,CA,9826.46
94965,Sausalito,CA,9826.46
95003,Aptos,CA,9826.46
95117,San Jose,CA,9826.46
95127,San Jose,CA,9826.46
95130,San Jose,CA,9826.46
95327,Jamestown,CA,9826.46
97231,Portland,OR,9826.46
97477,Springfield,OR,9826.46
98003,Federal Way,WA,9826.46
98109,Seattle,WA,9826.46
98178,Seattle,WA,9826.46
98272,Monroe,WA,9826.46
98604,Battle Ground,WA,9826.46
94121,San Francisco,CA,9826.46
94131,San Francisco,CA,9826.46
94134,San Francisco,CA,9826.46
94920,Belvedere Tiburon,CA,9826.46
95070,Saratoga,CA,9826.46
95122,San Jose,CA,9826.46
96025,Dunsmuir,CA,9826.46
97006,Beaverton,OR,9826.46
97035,Lake Oswego,OR,9826.46
97062,Tualatin,OR,9826.46
97224,Portland,OR,9826.46
97229,Portland,OR,9826.46
97536,Prospect,OR,9826.46
98103,Seattle,WA,9826.46
98105,Seattle,WA,9826.46
98119,Seattle,WA,9826.46
98126,Seattle,WA,9826.46
94112,San Francisco,CA,9826.46
94127,San Francisco,CA,9826.46
94129,San Francisco,CA,9826.46
94550,Livermore,CA,9826.46
94577,San Leandro,CA,9826.46
94578,San Leandro,CA,9826.46
94579,San Leandro,CA,9826.46
94605,Oakland,CA,9826.46
95073,Soquel,CA,9826.46
95110,San Jose,CA,9826.46
95112,San Jose,CA,9826.46
97034,Lake Oswego,OR,9826.46
98012,Bothell,WA,9826.46
98021,Bothell,WA,9826.46
98072,Woodinville,WA,9826.46
98106,Seattle,WA,9826.46
98108,Seattle,WA,9826.46
98116,Seattle,WA,9826.46
98158,Seattle,WA,9826.46
98188,Seattle,WA,9826.46
98422,Tacoma,WA,9826.46
98424,Tacoma,WA,9826.46
94551,Livermore,CA,9826.46
94566,Pleasanton,CA,9826.46
94588,Pleasanton,CA,9826.46
94603,Oakland,CA,9826.46
95010,Capitola,CA,9826.46
95033,Los Gatos,CA,9826.46
95060,Santa Cruz,CA,9826.46
95113,San Jose,CA,9826.46
95129,San Jose,CA,9826.46
95133,San Jose,CA,9826.46
95148,San Jose,CA,9826.46
95370,Sonora,CA,9826.46
96094,Weed,CA,9826.46
97404,Eugene,OR,9826.46
98047,Pacific,WA,9826.46
98077,Woodinville,WA,9826.46
98107,Seattle,WA,9826.46
98115,Seattle,WA,9826.46
98136,Seattle,WA,9826.46
98321,Buckley,WA,9826.46
98354,Milton,WA,9826.46
94005,Brisbane,CA,9841.26
94014,Daly City,CA,9841.26
94015,Daly City,CA,9841.26
94080,South San Francisco,CA,9841.26
94116,San Francisco,CA,9841.26
94580,San Lorenzo,CA,9841.26
95030,Los Gatos,CA,9841.26
95101,San Jose,CA,9841.26
95126,San Jose,CA,9841.26
95131,San Jose,CA,9841.26
95134,San Jose,CA,9841.26
98028,Kenmore,WA,9841.26
98117,Seattle,WA,9841.26
98148,Seattle,WA,9841.26
98168,Seattle,WA,9841.26
98199,Seattle,WA,9841.26
98403,Tacoma,WA,9841.26
98421,Tacoma,WA,9841.26
98087,Lynnwood,WA,9841.26
94132,San Francisco,CA,9841.26
94946,Nicasio,CA,9841.26
95032,Los Gatos,CA,9841.26
95128,San Jose,CA,9841.26
95135,San Jose,CA,9841.26
97013,Canby,OR,9841.26
97022,Eagle Creek,OR,9841.26
97140,Sherwood,OR,9841.26
98026,Edmonds,WA,9841.26
98166,Seattle,WA,9841.26
98377,Randle,WA,9841.26
98407,Tacoma,WA,9841.26
95065,Santa Cruz,CA,9841.26
96017,Castella,CA,9841.26
96058,Macdoel,CA,9841.26
97004,Beavercreek,OR,9841.26
97042,Mulino,OR,9841.26
97401,Eugene,OR,9841.26
97455,Pleasant Hill,OR,9841.26
98133,Seattle,WA,9841.26
98146,Seattle,WA,9841.26
98198,Seattle,WA,9841.26
98290,Snohomish,WA,9841.26
98402,Tacoma,WA,9841.26
98405,Tacoma,WA,9841.26
98642,Ridgefield,WA,9841.26
94066,San Bruno,CA,9848.66
94122,San Francisco,CA,9848.66
94514,Byron,CA,9848.66
94541,Hayward,CA,9848.66
94931,Cotati,CA,9848.66
94956,Point Reyes Station,CA,9848.66
95051,Santa Clara,CA,9848.66
95116,San Jose,CA,9848.66
95422,Clearlake,CA,9848.66
95423,Clearlake Oaks,CA,9848.66
96052,Lewiston,CA,9848.66
97070,Wilsonville,OR,9848.66
97124,Hillsboro,OR,9848.66
98125,Seattle,WA,9848.66
98375,Puyallup,WA,9848.66
98390,Sumner,WA,9848.66
98406,Tacoma,WA,9848.66
94128,San Francisco,CA,9848.66
94545,Hayward,CA,9848.66
95050,Santa Clara,CA,9848.66
95062,Santa Cruz,CA,9848.66
95066,Scotts Valley,CA,9848.66
95310,Columbia,CA,9848.66
95963,Orland,CA,9848.66
97123,Hillsboro,OR,9848.66
97133,North Plains,OR,9848.66
97402,Eugene,OR,9848.66
98155,Seattle,WA,9848.66
98294,Sultan,WA,9848.66
98371,Puyallup,WA,9848.66
98404,Tacoma,WA,9848.66
98443,Tacoma,WA,9848.66
98465,Tacoma,WA,9848.66
98629,La Center,WA,9848.66
94085,Sunnyvale,CA,9856.06
94086,Sunnyvale,CA,9856.06
94087,Sunnyvale,CA,9856.06
94568,Dublin,CA,9856.06
94928,Rohnert Park,CA,9856.06
97002,Aurora,OR,9856.06
98037,Lynnwood,WA,9856.06
98177,Seattle,WA,9856.06
98408,Tacoma,WA,9856.06
94044,Pacifica,CA,9856.06
94089,Sunnyvale,CA,9856.06
94970,Stinson Beach,CA,9856.06
95054,Santa Clara,CA,9856.06
95132,San Jose,CA,9856.06
95372,Soulsbyville,CA,9856.06
95443,Glenhaven,CA,9856.06
97056,Scappoose,OR,9856.06
97438,Fall Creek,OR,9856.06
98043,Mountlake Terrace,WA,9856.06
98323,Carbonado,WA,9856.06
98374,Puyallup,WA,9856.06
98413,Tacoma,WA,9856.06
98674,Woodland,WA,9856.06
94030,Millbrae,CA,9863.46
95035,Milpitas,CA,9863.46
97023,Estacada,OR,9863.46
98036,Lynnwood,WA,9863.46
98208,Everett,WA,9863.46
98409,Tacoma,WA,9863.46
93920,Big Sur,CA,9863.46
94010,Burlingame,CA,9863.46
94040,Mountain View,CA,9863.46
94505,Discovery Bay,CA,9863.46
94937,Inverness,CA,9863.46
95014,Cupertino,CA,9863.46
95457,Lower Lake,CA,9863.46
97113,Cornelius,OR,9863.46
98333,Fox Island,WA,9863.46
98391,Bonney Lake,WA,9863.46
98418,Tacoma,WA,9863.46
98445,Tacoma,WA,9863.46
98601,Amboy,WA,9863.46
94041,Mountain View,CA,9863.46
94043,Mountain View,CA,9863.46
94583,San Ramon,CA,9863.46
94586,Sunol,CA,9863.46
95005,Ben Lomond,CA,9863.46
95379,Tuolumne,CA,9863.46
95407,Santa Rosa,CA,9863.46
95939,Elk Creek,CA,9863.46
96024,Douglas City,CA,9863.46
97032,Hubbard,OR,9863.46
97038,Molalla,OR,9863.46
97132,Newberg,OR,9863.46
97426,Creswell,OR,9863.46
98204,Everett,WA,9863.46
98372,Puyallup,WA,9863.46
94401,San Mateo,CA,9878.26
94402,San Mateo,CA,9878.26
94513,Brentwood,CA,9878.26
95018,Felton,CA,9878.26
95321,Groveland,CA,9878.26
95383,Twain Harte,CA,9878.26
95404,Santa Rosa,CA,9878.26
95472,Sebastopol,CA,9878.26
97020,Donald,OR,9878.26
97116,Forest Grove,OR,9878.26
98020,Edmonds,WA,9878.26
98296,Snohomish,WA,9878.26
98360,Orting,WA,9878.26
98373,Puyallup,WA,9878.26
98446,Tacoma,WA,9878.26
98466,Tacoma,WA,9878.26
98675,Yacolt,WA,9878.26
94403,San Mateo,CA,9878.26
94924,Bolinas,CA,9878.26
95064,Santa Cruz,CA,9878.26
95140,Mount Hamilton,CA,9878.26
96034,Gazelle,CA,9878.26
97053,Warren,OR,9878.26
97106,Banks,OR,9878.26
97115,Dundee,OR,9878.26
98387,Spanaway,WA,9878.26
95405,Santa Rosa,CA,9885.66
95444,Graton,CA,9885.66
98275,Mukilteo,WA,9885.66
98336,Glenoma,WA,9885.66
98467,University Place,WA,9885.66
94022,Los Altos,CA,9885.66
94024,Los Altos,CA,9885.66
94303,Palo Alto,CA,9885.66
94306,Palo Alto,CA,9885.66
94560,Newark,CA,9885.66
94940,Marshall,CA,9885.66
95346,Mi Wuk Village,CA,9885.66
95979,Stonyford,CA,9885.66
98338,Graham,WA,9885.66
98444,Tacoma,WA,9885.66
94038,Moss Beach,CA,9893.06
94301,Palo Alto,CA,9893.06
94304,Palo Alto,CA,9893.06
94404,San Mateo,CA,9893.06
95017,Davenport,CA,9893.06
95458,Lucerne,CA,9893.06
97125,Manning,OR,9893.06
97437,Elmira,OR,9893.06
97487,Veneta,OR,9893.06
98203,Everett,WA,9893.06
94538,Fremont,CA,9893.06
94539,Fremont,CA,9893.06
94542,Hayward,CA,9893.06
94544,Hayward,CA,9893.06
94546,Castro Valley,CA,9893.06
95006,Boulder Creek,CA,9893.06
95401,Santa Rosa,CA,9893.06
95439,Fulton,CA,9893.06
97051,Saint Helens,OR,9893.06
97137,Saint Paul,OR,9893.06
98201,Everett,WA,9893.06
98335,Gig Harbor,WA,9893.06
98625,Kalama,WA,9893.06
94002,Belmont,CA,9893.06
95335,Long Barn,CA,9893.06
97018,Columbia City,OR,9893.06
97071,Woodburn,OR,9893.06
97109,Buxton,OR,9893.06
97119,Gaston,OR,9893.06
98329,Gig Harbor,WA,9893.06
98498,Lakewood,WA,9893.06
98499,Lakewood,WA,9893.06
94070,San Carlos,CA,9900.46
95464,Nice,CA,9900.46
96021,Corning,CA,9900.46
97017,Colton,OR,9900.46
97114,Dayton,OR,9900.46
97127,Lafayette,OR,9900.46
97375,Scotts Mills,OR,9900.46
97541,Trail,OR,9900.46
98332,Gig Harbor,WA,9900.46
98388,Steilacoom,WA,9900.46
98603,Ariel,WA,9900.46
94025,Menlo Park,CA,9900.46
94063,Redwood City,CA,9900.46
94305,Stanford,CA,9900.46
94536,Fremont,CA,9900.46
94555,Fremont,CA,9900.46
95467,Hidden Valley Lake,CA,9900.46
96038,Grenada,CA,9900.46
97424,Cottage Grove,OR,9900.46
98439,Lakewood,WA,9900.46
94065,Redwood City,CA,9907.86
95492,Windsor,CA,9907.86
97054,Deer Island,OR,9907.86
97117,Gales Creek,OR,9907.86
97461,Noti,OR,9907.86
97539,Shady Cove,OR,9907.86
94061,Redwood City,CA,9907.86
94972,Valley Ford,CA,9907.86
97148,Yamhill,OR,9907.86
98270,Marysville,WA,9907.86
98271,Marysville,WA,9907.86
98356,Morton,WA,9907.86
98609,Carrolls,WA,9907.86
94027,Atherton,CA,9907.86
94028,Portola Valley,CA,9907.86
95451,Kelseyville,CA,9907.86
97026,Gervais,OR,9907.86
97381,Silverton,OR,9907.86
94062,Redwood City,CA,9907.86
95436,Forestville,CA,9907.86
95461,Middletown,CA,9907.86
95485,Upper Lake,CA,9907.86
97447,Idleyld Park,OR,9907.86
97522,Butte Falls,OR,9907.86
98433,Tacoma,WA,9907.86
94587,Union City,CA,9907.86
96048,Junction City,CA,9907.86
97128,McMinnville,OR,9907.86
98327,Dupont,WA,9907.86
94019,Half Moon Bay,CA,9915.26
94922,Bodega,CA,9915.26
97111,Carlton,OR,9915.26
97144,Timber,OR,9915.26
95448,Healdsburg,CA,9915.26
97362,Mount Angel,OR,9915.26
98580,Roy,WA,9915.26
95465,Occidental,CA,9922.66
95493,Witter Springs,CA,9922.66
97305,Salem,OR,9922.66
98258,Lake Stevens,WA,9922.66
98626,Kelso,WA,9922.66
96097,Yreka,CA,9922.66
97101,Amity,OR,9922.66
97303,Salem,OR,9922.66
97443,Glide,OR,9922.66
94923,Bodega Bay,CA,9922.66
95364,Pinecrest,CA,9922.66
97490,Walton,OR,9922.66
98328,Eatonville,WA,9922.66
98359,Olalla,WA,9922.66
98632,Longview,WA,9922.66
95453,Lakeport,CA,9930.06
97317,Salem,OR,9930.06
98252,Granite Falls,WA,9930.06
95446,Guerneville,CA,9930.06
97048,Rainier,OR,9930.06
97064,Vernonia,OR,9930.06
97301,Salem,OR,9930.06
97434,Dorena,OR,9930.06
97524,Eagle Point,OR,9930.06
98394,Vaughn,WA,9930.06
98506,Olympia,WA,9930.06
96029,Flournoy,CA,9937.46
98564,Mossyrock,WA,9937.46
94020,La Honda,CA,9937.46
96041,Hayfork,CA,9937.46
97451,Lorane,OR,9937.46
98355,Mineral,WA,9937.46
98366,Port Orchard,WA,9937.46
98367,Port Orchard,WA,9937.46
98516,Olympia,WA,9937.46
96064,Montague,CA,9952.26
98223,Arlington,WA,9952.26
98337,Bremerton,WA,9952.26
98503,Lacey,WA,9952.26
98597,Yelm,WA,9952.26
95441,Geyserville,CA,9952.26
95462,Monte Rio,CA,9952.26
96080,Red Bluff,CA,9952.26
97503,White City,OR,9952.26
98349,Lakebay,WA,9952.26
98533,Cinebar,WA,9952.26
98616,Cougar,WA,9952.26
97378,Sheridan,OR,9952.26
98611,Castle Rock,WA,9952.26
94074,San Gregorio,CA,9959.66
95421,Cazadero,CA,9959.66
97302,Salem,OR,9959.66
97304,Salem,OR,9959.66
97435,Drain,OR,9959.66
98501,Olympia,WA,9959.66
98512,Olympia,WA,9959.66
94060,Pescadero,CA,9967.06
96010,Big Bar,CA,9967.06
98310,Bremerton,WA,9967.06
98311,Bremerton,WA,9967.06
98312,Bremerton,WA,9967.06
98351,Longbranch,WA,9967.06
98524,Allyn,WA,9967.06
98576,Rainier,WA,9967.06
95450,Jenner,CA,9967.06
97306,Salem,OR,9967.06
97502,Central Point,OR,9967.06
98292,Stanwood,WA,9967.06
98513,Olympia,WA,9967.06
96032,Fort Jones,CA,9974.46
97016,Clatskanie,OR,9974.46
97396,Willamina,OR,9974.46
98330,Elbe,WA,9974.46
97325,Aumsville,OR,9974.46
97371,Rickreall,OR,9974.46
97392,Turner,OR,9974.46
98528,Belfair,WA,9974.46
98645,Silverlake,WA,9974.46
96044,Hornbrook,CA,9974.46
98502,Olympia,WA,9974.46
95469,Potter Valley,CA,9989.26
97351,Independence,OR,9989.26
97484,Tiller,OR,9989.26
97499,Yoncalla,OR,9989.26
98070,Vashon,WA,9989.26
98315,Silverdale,WA,9989.26
98546,Grapeview,WA,9989.26
98282,Camano Island,WA,9989.26
94021,Loma Mar,CA,9989.26
95470,Redwood Valley,CA,9989.26
96091,Trinity Center,CA,9989.26
97530,Jacksonville,OR,9989.26
95425,Cloverdale,CA,9996.66
97361,Monmouth,OR,9996.66
97383,Stayton,OR,9996.66
97385,Sublimity,OR,9996.66
97338,Dallas,OR,9996.66
97347,Grand Ronde,OR,9996.66
97453,Mapleton,OR,9996.66
97525,Gold Hill,OR,9996.66
98589,Tenino,WA,9996.66
97352,Jefferson,OR,9996.66
98383,Silverdale,WA,9996.66
98649,Toutle,WA,9996.66
98273,Mount Vernon,WA,9996.66
98274,Mount Vernon,WA,9996.66
98303,Anderson Island PO BOX,WA,9996.66
98304,Ashford,WA,9996.66
98591,Toledo,WA,9996.66
97436,Elkton,OR,9996.66
96022,Cottonwood,CA,10004.06
98380,Seabeck,WA,10004.06
98593,Vader,WA,10004.06
98596,Winlock,WA,10004.06
96027,Etna,CA,10011.46
96050,Klamath River,CA,10011.46
97462,Oakland,OR,10011.46
98233,Burlington,WA,10011.46
98612,Cathlamet,WA,10011.46
96007,Anderson,CA,10011.46
98370,Poulsbo,WA,10011.46
97322,Albany,OR,10018.86
97480,Swisshome,OR,10018.86
95527,Burnt Ranch,CA,10018.86
97321,Albany,OR,10018.86
97358,Lyons,OR,10018.86
97479,Sutherlin,OR,10018.86
97537,Rogue River,OR,10018.86
95449,Hopland,CA,10018.86
95490,Willits,CA,10018.86
97344,Falls City,OR,10018.86
97374,Scio,OR,10018.86
98588,Tahuya,WA,10018.86
98284,Sedro Woolley,WA,10026.26
98557,McCleary,WA,10026.26
98581,Ryderwood,WA,10026.26
98592,Union,WA,10026.26
95494,Yorkville,CA,10026.26
97430,Deadwood,OR,10026.26
98579,Rochester,WA,10026.26
98584,Shelton,WA,10026.26
98647,Skamokawa,WA,10026.26
97141,Tillamook,OR,10033.66
98257,La Conner,WA,10033.66
98232,BOW,WA,10033.66
98342,Indianola,WA,10033.66
98346,Kingston,WA,10033.66
98392,Suquamish,WA,10033.66
98542,Ethel,WA,10033.66
97389,Tangent,OR,10033.66
97439,Florence,OR,10033.66
98241,Darrington,WA,10033.66
97495,Winchester,OR,10041.06
97526,Grants Pass,OR,10041.06
97527,Grants Pass,OR,10041.06
96014,Callahan,CA,10055.86
97107,Bay City,OR,10055.86
97486,Umpqua,OR,10055.86
98221,Anacortes,WA,10055.86
98532,Chehalis,WA,10055.86
98570,Onalaska,WA,10055.86
95480,Stewarts Point,CA,10055.86
97138,Seaside,OR,10055.86
97330,Corvallis,OR,10055.86
97520,Ashland,OR,10055.86
98110,Bainbridge Island,WA,10055.86
98541,Elma,WA,10055.86
98568,Oakville,WA,10055.86
98582,Salkum,WA,10055.86
97331,Corvallis,OR,10063.26
97355,Lebanon,OR,10063.26
97368,Otis,OR,10063.26
98340,Hansville,WA,10063.26
97377,Shedd,OR,10063.26
97493,Westlake,OR,10063.26
98585,Silver Creek,WA,10063.26
97544,Williams,OR,10063.26
98531,Centralia,WA,10063.26
95482,Ukiah,CA,10070.66
97122,Hebo,OR,10070.66
97364,Neotsu,OR,10070.66
97470,Roseburg,OR,10070.66
97473,Scottsburg,OR,10070.66
98365,Port Ludlow,WA,10070.66
95573,Willow Creek,CA,10070.66
97102,Arch Cape,OR,10070.66
97333,Corvallis,OR,10070.66
97471,Roseburg,OR,10070.66
97532,Merlin,OR,10070.66
98229,Bellingham,WA,10070.66
98621,Grays River,WA,10070.66
96085,Scott Bar,CA,10078.06
97370,Philomath,OR,10078.06
97540,Talent,OR,10078.06
97543,Wilderville,OR,10078.06
97112,Cloverdale,OR,10078.06
97348,Halsey,OR,10078.06
97367,Lincoln City,OR,10078.06
98220,Acme,WA,10078.06
98548,Hoodsport,WA,10078.06
98643,Rosburg,WA,10078.06
95412,Annapolis,CA,10085.46
97108,Beaver,OR,10085.46
97136,Rockaway Beach,OR,10085.46
98538,Curtis,WA,10085.46
97149,Neskowin,OR,10085.46
97327,Brownsville,OR,10085.46
97535,Phoenix,OR,10085.46
98325,Chimacum,WA,10085.46
97103,Astoria,OR,10085.46
97496,Winston,OR,10085.46
98226,Bellingham,WA,10085.46
98560,Matlock,WA,10085.46
98563,Montesano,WA,10085.46
95445,Gualala,CA,10092.86
98225,Bellingham,WA,10092.86
98339,Port Hadlock,WA,10092.86
98277,Oak Harbor,WA,10092.86
98555,Lilliwaup,WA,10092.86
96086,Seiad Valley,CA,10100.26
97504,Medford,OR,10100.26
98261,Lopez Island,WA,10100.26
96076,Platina,CA,10100.26
97386,Sweet Home,OR,10100.26
97441,Gardiner,OR,10100.26
97501,Medford,OR,10100.26
98222,Blakely Island,WA,10100.26
97146,Warrenton,OR,10107.66
98237,Concrete,WA,10107.66
98244,Deming,WA,10107.66
98283,Rockport,WA,10107.66
95454,Laytonville,CA,10107.66
95546,Hoopa,CA,10107.66
97131,Nehalem,OR,10107.66
97326,Blodgett,OR,10107.66
97446,Harrisburg,OR,10107.66
97497,Wolf Creek,OR,10107.66
95427,Comptche,CA,10107.66
97121,Hammond,OR,10115.06
97345,Foster,OR,10115.06
97456,Monroe,OR,10115.06
97538,Selma,OR,10115.06
98358,Nordland,WA,10115.06
98376,Quilcene,WA,10115.06
98638,Naselle,WA,10115.06
97457,Myrtle Creek,OR,10115.06
97481,Tenmile,OR,10115.06
98248,Ferndale,WA,10115.06
98368,Port Townsend,WA,10115.06
95415,Boonville,CA,10122.46
95429,Dos Rios,CA,10122.46
97341,Depoe Bay,OR,10122.46
97467,Reedsport,OR,10122.46
98520,Aberdeen,WA,10122.46
97448,Junction City,OR,10122.46
98239,Coupeville,WA,10122.46
98572,Pe Ell,WA,10122.46
95417,Branscomb,CA,10129.86
98267,Marblemount,WA,10129.86
97408,Eugene,OR,10129.86
98537,Cosmopolis,WA,10129.86
97324,Alsea,OR,10129.86
97531,Kerby,OR,10129.86
98240,Custer,WA,10129.86
98550,Hoquiam,WA,10129.86
95468,Point Arena,CA,10137.26
97369,Otter Rock,OR,10137.26
97469,Riddle,OR,10137.26
98250,Friday Harbor,WA,10137.26
98262,Lummi Island,WA,10137.26
98264,Lynden,WA,10137.26
95466,Philo,CA,10137.26
97523,Cave Junction,OR,10137.26
98266,Maple Falls,WA,10137.26
95437,Fort Bragg,CA,10144.66
97416,Camas Valley,OR,10144.66
97419,Cheshire,OR,10144.66
98247,Everson,WA,10144.66
98624,Ilwaco,WA,10144.66
97329,Cascadia,OR,10144.66
97417,Canyonville,OR,10144.66
98631,Long Beach,WA,10144.66
95420,Caspar,CA,10144.66
95459,Manchester,CA,10144.66
98382,Sequim,WA,10144.66
97343,Eddyville,OR,10159.46
